commit_hash,message,parents,is_merge,modified_files,Rectifier_Needed,LLM_Prediction,Rectified_Message
8a9b1b7a6781c4bd3dd69433763ca4db1bbf1add,0.50 release,['d7da557166473b63774fa68895acb240fb99ca5c'],False,['memory_profiler.py'],No,No,0.50 release
6478e660a908503b963f0e1ae7dca1f7440e43fb,FIX: solve issue #181,['8a9b1b7a6781c4bd3dd69433763ca4db1bbf1add'],False,['mprof'],Yes,Yes,Bug fix: FIX: solve issue #181
901fa682eff42a2ae6e023adcc768f521623f9b5,remove forgotten print statement,['6478e660a908503b963f0e1ae7dca1f7440e43fb'],False,['mprof'],No,No,remove forgotten print statement
76e271f6f9c73c7580b1e2fabfcb14c661b271d6,Fix typo,['901fa682eff42a2ae6e023adcc768f521623f9b5'],False,['README.rst'],Yes,Yes,Bug fix: Fix typo
51062935126916da3bb36923224dc71182f55f85,"Merge pull request #183 from chen2aaron/patch-1

Fix typo","['901fa682eff42a2ae6e023adcc768f521623f9b5', '76e271f6f9c73c7580b1e2fabfcb14c661b271d6']",True,[],Yes,Yes,"Bug fix: Merge pull request #183 from chen2aaron/patch-1

Fix typo"
ca55ac79d581e5988210d6e6087588810a1c1512,"Allow passing args to profiled script or module

Also attempted to clarify usage
Made to address https://github.com/pythonprofilers/memory_profiler/issues/179",['51062935126916da3bb36923224dc71182f55f85'],False,"['memory_profiler.py', 'mprof']",No,No,"Allow passing args to profiled script or module

Also attempted to clarify usage
Made to address https://github.com/pythonprofilers/memory_profiler/issues/179"
7b920986cb361d0f852a0a6a6962080daa07ac89,Fix UnicodeDecocdError when profile result writing to filestream,['51062935126916da3bb36923224dc71182f55f85'],False,"['memory_profiler.py', 'test/test_stream_unicode.py']",Yes,Yes,Bug fix: Fix UnicodeDecocdError when profile result writing to filestream
306acd1cf4a6136bea262939c1c4bc0c0e2af3a1,"Merge pull request #184 from axlan/pass-args

Allow passing args to profiled script or module","['51062935126916da3bb36923224dc71182f55f85', 'ca55ac79d581e5988210d6e6087588810a1c1512']",True,[],No,No,"Merge pull request #184 from axlan/pass-args

Allow passing args to profiled script or module"
c23bd1474ebad1174784292c99f00c94070cc549,"Add --ouput option to mprof run

Allow specifying path to output of memory profile",['306acd1cf4a6136bea262939c1c4bc0c0e2af3a1'],False,['mprof'],No,No,"Add --ouput option to mprof run

Allow specifying path to output of memory profile"
429e5bbb2470c05077430fec6f155cce46cada05,"Fix typo in PID clause of memory_usage

It looks like the PID multiprocess code was copied from the Popen
clause. `_get_child_memory` called with just `proc`, not `proc.pid`",['306acd1cf4a6136bea262939c1c4bc0c0e2af3a1'],False,['memory_profiler.py'],Yes,Yes,"Bug fix: Fix typo in PID clause of memory_usage

It looks like the PID multiprocess code was copied from the Popen
clause. `_get_child_memory` called with just `proc`, not `proc.pid`"
d320c1d934a726fad108a36c76c18e98f39f25ba,"Merge pull request #190 from guyer/fix_pid_usage

Fix typo in PID clause of memory_usage","['306acd1cf4a6136bea262939c1c4bc0c0e2af3a1', '429e5bbb2470c05077430fec6f155cce46cada05']",True,[],Yes,Yes,"Bug fix: Merge pull request #190 from guyer/fix_pid_usage

Fix typo in PID clause of memory_usage"
ce947e1f88434ac248b82c47eda6607c433fa25a,"Merge pull request #189 from guyer/output_file

Add --ouput option to mprof run","['d320c1d934a726fad108a36c76c18e98f39f25ba', 'c23bd1474ebad1174784292c99f00c94070cc549']",True,[],No,No,"Merge pull request #189 from guyer/output_file

Add --ouput option to mprof run"
3a5a36cfbe49405d40e1b4dfccf73c2218e87b04,"Fix default filename

Also move comment on output into option help",['ce947e1f88434ac248b82c47eda6607c433fa25a'],False,['mprof'],Yes,Yes,"Bug fix: Fix default filename

Also move comment on output into option help"
0b6e2bf0264bb845c65c8e8238760df8876a570d,"Merge pull request #191 from guyer/fix_default_output

Fix default filename","['ce947e1f88434ac248b82c47eda6607c433fa25a', '3a5a36cfbe49405d40e1b4dfccf73c2218e87b04']",True,[],Yes,Yes,"Bug fix: Merge pull request #191 from guyer/fix_default_output

Fix default filename"
ee2188d4f70bed9cd260e3fc2b542f8695a50058,"Adds wraps decorator to profile, rev roll to 0.53.0",['0b6e2bf0264bb845c65c8e8238760df8876a570d'],False,"['.gitignore', 'Makefile', 'memory_profiler.py']",No,No,"Adds wraps decorator to profile, rev roll to 0.53.0"
0cecc6900083a9c8bbf0036f47e4ffdd07aa9343,Adds test of profiled function's name and docstring,['ee2188d4f70bed9cd260e3fc2b542f8695a50058'],False,"['Makefile', 'test/test_mprofile.py']",No,No,Adds test of profiled function's name and docstring
95300297e2023f6a3f50f9b016516699a1a95dc9,"Merge pull request #198 from spacether/master

Adds wraps decorator to profile, fixes issue #186","['0b6e2bf0264bb845c65c8e8238760df8876a570d', '0cecc6900083a9c8bbf0036f47e4ffdd07aa9343']",True,[],Yes,Yes,"Bug fix: Merge pull request #198 from spacether/master

Adds wraps decorator to profile, fixes issue #186"
64c8199213012c8b145508f15c2f105d58201a65,"Make memory_profiler work with Python 2.7 tracemalloc

The tracemalloc module can be made to work on Python 2.7 with [the project providing patches against the Pyithon 2.7 source code](http://pytracemalloc.readthedocs.io/install.html#manual-installation). These two changes make `memory_profiler.py` work with tracemalloc on Python 2.",['95300297e2023f6a3f50f9b016516699a1a95dc9'],False,['memory_profiler.py'],Yes,Yes,"Refactor/Change: Make memory_profiler work with Python 2.7 tracemalloc

The tracemalloc module can be made to work on Python 2.7 with [the project providing patches against the Pyithon 2.7 source code](http://pytracemalloc.readthedocs.io/install.html#manual-installation). These two changes make `memory_profiler.py` work with tracemalloc on Python 2."
abd66f1c74e9f5a6e8fb9514afaf2204b80b96da,lso stop tracemalloc when using exec_with_profiler on Py2,['64c8199213012c8b145508f15c2f105d58201a65'],False,['memory_profiler.py'],No,No,lso stop tracemalloc when using exec_with_profiler on Py2
8e5e27bfd777d512f8b952d63598c6c89b639d66,"Correctly handle try/except in exec_with_profiler

Do away with the PY2 distinction altogether; Python 2 supports the same `exec()` pattern. Now the `try:...finally:` block properly applies in both 2 and 3.",['abd66f1c74e9f5a6e8fb9514afaf2204b80b96da'],False,['memory_profiler.py'],No,No,"Correctly handle try/except in exec_with_profiler

Do away with the PY2 distinction altogether; Python 2 supports the same `exec()` pattern. Now the `try:...finally:` block properly applies in both 2 and 3."
4089e3ed4d5c4197925a2df8393d4cbfca745ae5,"Merge pull request #201 from mjpieters/patch-1

Make memory_profiler work with Python 2.7 tracemalloc","['95300297e2023f6a3f50f9b016516699a1a95dc9', '8e5e27bfd777d512f8b952d63598c6c89b639d66']",True,[],No,No,"Merge pull request #201 from mjpieters/patch-1

Make memory_profiler work with Python 2.7 tracemalloc"
f8220c3873ac2791d58bf9557dce618ad75ee270,Move delta_memory_test.py to test directory,['4089e3ed4d5c4197925a2df8393d4cbfca745ae5'],False,['delta_memory_test.py'],No,No,Move delta_memory_test.py to test directory
5fe38da926738a7715c860053a498859e2db0c87,"Fixes #195 ""large negative increment values""

This should fix #195. Increment should reflect the largest increment with respect to the previous line, which is not what the previous code was doing. If run in a for loop, for some reason it was accumulating the increments.

I also disabled a test that was assuming that the increment of a function that deletes its temporaries need to be zero, which given the above should not be its behaviour.",['f8220c3873ac2791d58bf9557dce618ad75ee270'],False,"['memory_profiler.py', 'test/test_tracemalloc.py']",Yes,Yes,"Bug fix: Fixes #195 ""large negative increment values""

This should fix #195. Increment should reflect the largest increment with respect to the previous line, which is not what the previous code was doing. If run in a for loop, for some reason it was accumulating the increments.

I also disabled a test that was assuming that the increment of a function that deletes its temporaries need to be zero, which given the above should not be its behaviour."
6a00eb7f45efe0e7b64038c65391902b10c74195,first attempt to switch to entry_points,['f8220c3873ac2791d58bf9557dce618ad75ee270'],False,"['mprof.py', 'setup.py']",No,No,first attempt to switch to entry_points
f8f5fa3502c0449c60aaa713ea24c8c6733b280f,fix name qualifier,['6a00eb7f45efe0e7b64038c65391902b10c74195'],False,['setup.py'],Yes,Yes,Bug fix: fix name qualifier
c5b892148f6bac1a64e4309d9ec6c8440e2088ef,remove mprof.bat file (now unneeded),['f8f5fa3502c0449c60aaa713ea24c8c6733b280f'],False,['mprof.bat'],No,No,remove mprof.bat file (now unneeded)
1d81b575bdcba27023c9f29fcdbf6acd878e6035,pkg_resources requires python >= 3.4,['c5b892148f6bac1a64e4309d9ec6c8440e2088ef'],False,['.travis.yml'],No,No,pkg_resources requires python >= 3.4
5094e6ae725f498e03ce29583d556d5520824421,drop python 3.3 support,['1d81b575bdcba27023c9f29fcdbf6acd878e6035'],False,['.travis.yml'],No,No,drop python 3.3 support
3978bb6dd226c7b8995fd9cd0481d19e24a24c50,add conda-forge package link,['5094e6ae725f498e03ce29583d556d5520824421'],False,['README.rst'],No,No,add conda-forge package link
e37acbd9c31d67a967ea61ec1acae31ea7d472f7,fixed link,['3978bb6dd226c7b8995fd9cd0481d19e24a24c50'],False,['README.rst'],Yes,Yes,Bug fix: fixed link
2a2cbac8609582f1755b6ba5ec24974a819c39c3,"Merge pull request #203 from carlodri/entry_points

Switch to entry_points for scripts","['f8220c3873ac2791d58bf9557dce618ad75ee270', 'e37acbd9c31d67a967ea61ec1acae31ea7d472f7']",True,[],No,No,"Merge pull request #203 from carlodri/entry_points

Switch to entry_points for scripts"
4eca794cf55e0e45dc7b2db7f1be67e3fe9ef9b7,v0.54,['2a2cbac8609582f1755b6ba5ec24974a819c39c3'],False,['memory_profiler.py'],No,No,v0.54
957ff4e3b66da5b7d7472c232738419f3ca8a9bf,"Merge pull request #202 from fabianp/fix_195

Fixes #195 ""large negative increment values""","['4eca794cf55e0e45dc7b2db7f1be67e3fe9ef9b7', '5fe38da926738a7715c860053a498859e2db0c87']",True,[],Yes,Yes,"Bug fix: Merge pull request #202 from fabianp/fix_195

Fixes #195 ""large negative increment values"""
c12eab35e84b8f66f99a6058dd2a569be681ac5b,"Stop recommending `easy_install`

All python n00bs should use `pip` these days. Those who shouldn't are not n00bs and won't be needing help from the readme.",['957ff4e3b66da5b7d7472c232738419f3ca8a9bf'],False,['README.rst'],No,No,"Stop recommending `easy_install`

All python n00bs should use `pip` these days. Those who shouldn't are not n00bs and won't be needing help from the readme."
959d9fc10f210c90f77dea80e8a42d39a291c613,"Merge pull request #214 from jeffwidman/patch-1

Stop recommending `easy_install`","['957ff4e3b66da5b7d7472c232738419f3ca8a9bf', 'c12eab35e84b8f66f99a6058dd2a569be681ac5b']",True,[],No,No,"Merge pull request #214 from jeffwidman/patch-1

Stop recommending `easy_install`"
4b06b89cd1d7e0afb19490c7678a589c70e88ceb,"Make function legend in mprof plot unambiguous

Previously, if the profiling was run on multiple same-named functions in
different classes or modules, the plot legend did not make clear which
bracket measured which function.",['959d9fc10f210c90f77dea80e8a42d39a291c613'],False,"['Makefile', 'mprof.py', 'test/test_mprof.py']",No,No,"Make function legend in mprof plot unambiguous

Previously, if the profiling was run on multiple same-named functions in
different classes or modules, the plot legend did not make clear which
bracket measured which function."
19165e76a4da2bfe819d1f606ef0f3f468f3ab40,Fix typo,['4b06b89cd1d7e0afb19490c7678a589c70e88ceb'],False,['mprof.py'],Yes,Yes,Bug fix: Fix typo
9c50e75e33f9d9ba1524fe9e86b9b4c493d66843,adding logger and propagate exit code option,['959d9fc10f210c90f77dea80e8a42d39a291c613'],False,['mprof.py'],No,No,adding logger and propagate exit code option
06072355940a67a17003330224b211a4106450a8,add tests,['9c50e75e33f9d9ba1524fe9e86b9b4c493d66843'],False,"['Makefile', 'mprof.py', 'test/test_exit_code.py']",No,No,add tests
c69bfe8457d87dbe50ca4803b721416d5fc8047d,add valid case,['06072355940a67a17003330224b211a4106450a8'],False,['test/test_exit_code.py'],No,No,add valid case
fefde7db45b83e9f06269d8f92d97007e0b7ad23,2.7 regexp compat,['c69bfe8457d87dbe50ca4803b721416d5fc8047d'],False,['test/test_exit_code.py'],No,No,2.7 regexp compat
9d896c68b11bafead3f26df298aa935f3f037878,add newline at end of file,['19165e76a4da2bfe819d1f606ef0f3f468f3ab40'],False,['test/test_mprof.py'],No,No,add newline at end of file
218afbe1165e47fa1d4d01e709e5657c0bba37f6,"Merge pull request #218 from maxhgerlach/clearer_plot_legend

Make function legend in mprof plot unambiguous","['959d9fc10f210c90f77dea80e8a42d39a291c613', '9d896c68b11bafead3f26df298aa935f3f037878']",True,[],No,No,"Merge pull request #218 from maxhgerlach/clearer_plot_legend

Make function legend in mprof plot unambiguous"
e07aff503f8634f971e51ce487f02ea09ef5944b,remove printing args,['fefde7db45b83e9f06269d8f92d97007e0b7ad23'],False,['mprof.py'],No,No,remove printing args
5ee0a904548ee2c9448d34687f90fb72f7351e92,Merge branch 'master' into master,"['e07aff503f8634f971e51ce487f02ea09ef5944b', '218afbe1165e47fa1d4d01e709e5657c0bba37f6']",True,[],No,No,Merge branch 'master' into master
077d67b9a4a4d48fc618dc32cde7d05c8390fd1f,"Merge pull request #220 from hnykda/master

Optionally propagate the exit code","['218afbe1165e47fa1d4d01e709e5657c0bba37f6', '5ee0a904548ee2c9448d34687f90fb72f7351e92']",True,[],No,No,"Merge pull request #220 from hnykda/master

Optionally propagate the exit code"
8194a59de2460f1501782b8df735bb58e3eb8e60,version 0.55,['077d67b9a4a4d48fc618dc32cde7d05c8390fd1f'],False,['memory_profiler.py'],No,No,version 0.55
c5f79b82aa2ab6b905b30c4295e68315078320fd,Merge branch 'master' into stream-unicode-bugfix,"['7b920986cb361d0f852a0a6a6962080daa07ac89', '8194a59de2460f1501782b8df735bb58e3eb8e60']",True,[],Yes,Yes,Bug fix: Merge branch 'master' into stream-unicode-bugfix
c0911004a761252dbf683328dc5fb3b214fb5248,fix max_iter calc when float is given,['8194a59de2460f1501782b8df735bb58e3eb8e60'],False,['memory_profiler.py'],Yes,Yes,Bug fix: fix max_iter calc when float is given
cedd23862c37a138d395445ace04f436a7c97f59,"Merge pull request #222 from perminovs/fix-float-round

fix max_iter calc when float is given","['8194a59de2460f1501782b8df735bb58e3eb8e60', 'c0911004a761252dbf683328dc5fb3b214fb5248']",True,[],Yes,Yes,"Bug fix: Merge pull request #222 from perminovs/fix-float-round

fix max_iter calc when float is given"
1ecaf4edae1d84684dcc560df1e798aa7ed9a46d,"Unpacking return value if max_usage is True

If the memory_usage function is called with (callable, arglist,
kwargs), as target and max_usage is True, the function now returns
a number instead of a list with one entry.",['cedd23862c37a138d395445ace04f436a7c97f59'],False,['memory_profiler.py'],No,No,"Unpacking return value if max_usage is True

If the memory_usage function is called with (callable, arglist,
kwargs), as target and max_usage is True, the function now returns
a number instead of a list with one entry."
93371d6d4d9ea5f70522a807dac27f2633d0717c,"Merge pull request #185 from amyangfei/stream-unicode-bugfix

Fix UnicodeDecocdError when profile result writing to filestream","['cedd23862c37a138d395445ace04f436a7c97f59', 'c5f79b82aa2ab6b905b30c4295e68315078320fd']",True,[],Yes,Yes,"Bug fix: Merge pull request #185 from amyangfei/stream-unicode-bugfix

Fix UnicodeDecocdError when profile result writing to filestream"
b785ea731891c4b5a139c9cf72933d4e12f06c50,add comment and test,['1ecaf4edae1d84684dcc560df1e798aa7ed9a46d'],False,"['memory_profiler.py', 'test/test_memory_usage.py']",No,No,add comment and test
2c77549ed70c8cdbfa5d602376c8ada26704ba70,"Merge pull request #224 from marcwil/master

Unpacking return value if max_usage is True","['93371d6d4d9ea5f70522a807dac27f2633d0717c', 'b785ea731891c4b5a139c9cf72933d4e12f06c50']",True,[],No,No,"Merge pull request #224 from marcwil/master

Unpacking return value if max_usage is True"
9404f33fb2277d26f2b17e416a407d97a5329d73,Implemented stack mechanism in TimeStamper,['2c77549ed70c8cdbfa5d602376c8ada26704ba70'],False,['memory_profiler.py'],No,No,Implemented stack mechanism in TimeStamper
47a2bd38b6e5693570a96f2930681c45af9035da,Integrated stack logic to _TimeStamperCM,['9404f33fb2277d26f2b17e416a407d97a5329d73'],False,['memory_profiler.py'],No,No,Integrated stack logic to _TimeStamperCM
b3f07814b153973be5e6697ca20403c5cf856a6e,Printing stack level in TimeStamper.show_results,['47a2bd38b6e5693570a96f2930681c45af9035da'],False,['memory_profiler.py'],No,No,Printing stack level in TimeStamper.show_results
11d76769bc588925779a731b888dbc5cd165555e,Passing func in TimeStamper.call_on_stack,['b3f07814b153973be5e6697ca20403c5cf856a6e'],False,['memory_profiler.py'],No,No,Passing func in TimeStamper.call_on_stack
2924fd252b27bf4236df22f7dea2c4f1989a7a9f,Injecting local memory_profiler.py for dev,['11d76769bc588925779a731b888dbc5cd165555e'],False,['mprof.py'],No,No,Injecting local memory_profiler.py for dev
2d8fa20b1b6e794cc5b459d803c39b52ab1acedb,Prepared flame graph mode,['2924fd252b27bf4236df22f7dea2c4f1989a7a9f'],False,['mprof.py'],No,No,Prepared flame graph mode
df64c9c2b35b86e9e44e0be69add6398858f4572,Plotting timestamps as rectangles,['2d8fa20b1b6e794cc5b459d803c39b52ab1acedb'],False,['mprof.py'],No,No,Plotting timestamps as rectangles
9ecdd47903afcc1c4c1d63f22c1beb8a3d1d3c79,Plotting with nice contrast,['df64c9c2b35b86e9e44e0be69add6398858f4572'],False,['mprof.py'],No,No,Plotting with nice contrast
075de7304a67266b9ad261e3b4bd8a187acc54fb,Improved grid and layout,['9ecdd47903afcc1c4c1d63f22c1beb8a3d1d3c79'],False,['mprof.py'],Yes,Yes,Improvement: Improved grid and layout
530eb139f03024893297a743993dd37146ad725f,First implementation of label,['075de7304a67266b9ad261e3b4bd8a187acc54fb'],False,['mprof.py'],No,No,First implementation of label
